month,day,year,cdate,lat,long,count,segment,dischcf,dischcm,discbins,efish_distance
6,22,2021,6/22/2021,41.39146912,-83.10693629,0,UM,,,,430.2854828
,,,,,,,,,,,
6,22,2021,6/22/2021,41.39468552,-83.10531482,0,UM,,,,436.4673475
,,,,,,,,,,,
6,22,2021,6/22/2021,41.39187,-83.38955,2,UM,,,,
,,,,,,,,,,,
6,22,2021,6/22/2021,41.389,-83.08614,0,UM,,,,498.2798368
,,,,,,,,,,,
6,22,2021,6/22/2021,41.37449,-83.09584,0,FM,,,,487.9470607
,,,,,,,,,,,
6,22,2021,6/22/2021,41.37937,-83.0952,1,FM,,,,444.5866891
,,,,,,,,,,,
6,23,2021,6/23/2021,41.41511,-83.08648,0,LM,,,,424.8578543
,,,,,,,,,,,
6,23,2021,6/23/2021,41.40519,-83.08057,0,LM,,,,486.9127554
,,,,,,,,,,,
6,23,2021,6/23/2021,41.38570336,-83.08706646,0,UM,,,,502.5587863
,,,,,,,,,,,
6,23,2021,6/23/2021,41.38672908,-83.09336286,0,UM,,,,400.8423432
,,,,,,,,,,,
6,23,2021,6/23/2021,41.37422453,-83.09499145,0,FM,,,,348.9297834
,,,,,,,,,,,
6,23,2021,6/23/2021,41.37876528,-83.0949055,0,FM,,,,395.4419766
,,,,,,,,,,,
6,24,2021,6/24/2021,41.41625427,-83.08516129,0,LM,,,,411.1691437
,,,,,,,,,,,
6,24,2021,6/24/2021,41.40239845,-83.0944702,0,UM,,,,218.3512716
,,,,,,,,,,,
6,24,2021,6/24/2021,41.38476623,-83.0958459,0,UM,,,,474.3656055
,,,,,,,,,,,
6,24,2021,6/24/2021,41.38365005,-83.09773662,0,UM,,,,461.8821927
,,,,,,,,,,,
6,24,2021,6/24/2021,41.36037009,-83.10044898,0,FM,,,,393.4992401
,,,,,,,,,,,
6,24,2021,6/24/2021,41.42999,-83.04562,0,M,,,,470.5947916
,,,,,,,,,,,
6,28,2021,6/28/2021,41.41483839,-83.08620364,0,LM,,,,364.0406759
,,,,,,,,,,,
6,28,2021,6/28/2021,41.40179995,-83.08554226,1,LM,,,,372.1176765
,,,,,,,,,,,
6,28,2021,6/28/2021,41.39835704,-83.10074131,0,UM,,,,519.7143969
,,,,,,,,,,,
6,28,2021,6/28/2021,41.3941154,-83.10727584,0,UM,,,,252.1299193
,,,,,,,,,,,
6,28,2021,6/28/2021,41.37366889,-83.09477151,0,FM,,,,228.2898936
,,,,,,,,,,,
6,28,2021,6/28/2021,41.36478053,-83.10721093,0,FM,,,,288.3882095
,,,,,,,,,,,
6,28,2021,6/28/2021,41.36031617,-83.10060287,1,FM,,,,322.7268852
,,,,,,,,,,,
6,29,2021,6/29/2021,41.43274026,-83.04302593,0,M,,,,356.0344409
,,,,,,,,,,,
6,29,2021,6/29/2021,41.42407919,-83.06192774,0,LM,,,,347.8228971
,,,,,,,,,,,
6,30,2021,6/30/2021,41.35623214,-83.10590199,0,FM,,,,306.1160447
,,,,,,,,,,,
6,30,2021,6/30/2021,41.38360676,-83.09773798,0,UM,,,,53.55286819
,,,,,,,,,,,
6,30,2021,6/30/2021,41.42491678,-83.06195173,0,LM,,,,291.4757321
,,,,,,,,,,,
7,6,2021,7/6/2021,41.41562705,-83.08521806,0,LM,,,,1045.603069
,,,,,,,,,,,
7,6,2021,7/6/2021,41.38783734,-83.08501962,0,UM,,,,935.8150938
,,,,,,,,,,,
7,6,2021,7/6/2021,41.38481762,-83.0956464,0,UM,,,,1415.356827
,,,,,,,,,,,
7,6,2021,7/6/2021,41.37369077,-83.09475422,0,FM,,,,137.0476725
,,,,,,,,,,,
7,6,2021,7/6/2021,41.37873291,-83.09502464,0,FM,,,,376.4494893
,,,,,,,,,,,
7,6,2021,7/6/2021,41.36495023,-83.10724735,0,FM,,,,441.7526658
,,,,,,,,,,,
7,7,2021,7/7/2021,41.40083992,-83.09795133,0,UM,,,,378.974355
,,,,,,,,,,,
7,7,2021,7/7/2021,41.39404808,-83.10585659,0,UM,,,,457.5534273
,,,,,,,,,,,
7,7,2021,7/7/2021,41.38676,-83.08579,0,UM,,,,484.5272035
,,,,,,,,,,,
7,7,2021,7/7/2021,41.37046,-83.10111,0,FM,,,,501.791703
,,,,,,,,,,,
7,7,2021,7/7/2021,41.36477,-83.10745,0,FM,,,,459.4220766
,,,,,,,,,,,
7,7,2021,7/7/2021,41.43779342,-83.03218334,0,M,,,,1454.655647
,,,,,,,,,,,
7,7,2021,7/7/2021,41.43836283,-83.03826887,0,M,,,,903.6402187
,,,,,,,,,,,
7,7,2021,7/7/2021,41.43694273,-83.03610793,0,M,,,,651.1900935
,,,,,,,,,,,
7,8,2021,7/8/2021,41.4093,-83.07849,0,LM,,,,464.7109136
,,,,,,,,,,,
7,8,2021,7/8/2021,41.40307,-83.08476,0,LM,,,,524.3170159
,,,,,,,,,,,
7,8,2021,7/8/2021,41.39143,-83.10295,1,UM,,,,316.8237884
,,,,,,,,,,,
7,8,2021,7/8/2021,41.44929269,-83.02577134,0,M,,,,197.1242124
,,,,,,,,,,,
7,8,2021,7/8/2021,41.44118138,-83.0305707,0,M,,,,558.426611
,,,,,,,,,,,
7,9,2021,7/9/2021,41.38613,-83.0949,0,UM,,,,302.0171426
,,,,,,,,,,,
7,9,2021,7/9/2021,41.3794,-83.09506,0,FM,,,,505.4827613
,,,,,,,,,,,
7,12,2021,7/12/2021,41.39116,-83.10307,1,UM,,,,920.9106189
,,,,,,,,,,,
7,12,2021,7/12/2021,41.3879,-83.08579,0,UM,,,,706.3595527
,,,,,,,,,,,
7,12,2021,7/12/2021,41.38663,-83.09369,0,UM,,,,480.1107565
,,,,,,,,,,,
7,12,2021,7/12/2021,41.37064844,-83.09551453,0,FM,,,,213.8230768
,,,,,,,,,,,
7,12,2021,7/12/2021,41.374,-83.095,0,FM,,,,113.1511823
,,,,,,,,,,,
7,12,2021,7/12/2021,41.36143396,-83.10027889,0,FM,,,,228.4773144
,,,,,,,,,,,
7,12,2021,7/12/2021,41.36034827,-83.10061423,0,FM,,,,270.2670451
,,,,,,,,,,,
7,13,2021,7/13/2021,41.42933952,-83.05896885,0,LM,,,,478.0918257
,,,,,,,,,,,
7,13,2021,7/13/2021,41.42231599,-83.06925101,0,LM,,,,334.5582498
,,,,,,,,,,,
7,13,2021,7/13/2021,41.42032808,-83.07759416,0,LM,,,,495.6865541
,,,,,,,,,,,
7,14,2021,7/14/2021,41.39259,-83.1071,0,UM,,,,383.6203173
,,,,,,,,,,,
7,14,2021,7/14/2021,41.39070697,-83.10341776,1,UM,,,,141.8397515
,,,,,,,,,,,
7,14,2021,7/14/2021,41.38668,-83.09345,0,UM,,,,488.197241
,,,,,,,,,,,
7,14,2021,7/14/2021,41.3636122,-83.10637854,0,FM,,,,370.4766049
,,,,,,,,,,,
7,26,2021,7/26/2021,41.44661418,-83.01187532,0,M,,,,446.1653021
,,,,,,,,,,,
7,26,2021,7/26/2021,41.44271365,-83.03311373,0,M,,,,773.3099285
,,,,,,,,,,,
7,26,2021,7/26/2021,41.43377796,-83.03096221,0,M,,,,603.3331248
,,,,,,,,,,,
7,26,2021,7/26/2021,41.43660258,-83.03047436,0,M,,,,412.6899743
,,,,,,,,,,,
7,26,2021,7/26/2021,41.43724246,-83.04305839,0,M,,,,255.9625189
,,,,,,,,,,,
7,26,2021,7/26/2021,41.42927486,-83.05751594,0,LM,,,,125.6014756
,,,,,,,,,,,
7,27,2021,7/27/2021,41.41659923,-83.08749508,0,LM,,,,341.9865881
,,,,,,,,,,,
7,27,2021,7/27/2021,41.40399478,-83.08231306,0,LM,,,,350.7332518
,,,,,,,,,,,
7,27,2021,7/27/2021,41.39992849,-83.09697573,0,UM,,,,516.9673869
,,,,,,,,,,,
7,27,2021,7/27/2021,41.39372203,-83.11122186,0,UM,,,,412.659344
,,,,,,,,,,,
7,27,2021,7/27/2021,41.39066559,-83.10656188,0,UM,,,,412.0664062
,,,,,,,,,,,
7,27,2021,7/27/2021,41.41729379,-83.07262275,0,LM,,,,330.5383571
,,,,,,,,,,,
7,28,2021,7/28/2021,41.39072,-83.08772,0,UM,,,,464.477784
,,,,,,,,,,,
7,28,2021,7/28/2021,41.39302614,-83.09050808,0,UM,,,,284.4323996
,,,,,,,,,,,
7,28,2021,7/28/2021,41.37364474,-83.09478281,0,FM,,,,390.0801235
,,,,,,,,,,,
7,28,2021,7/28/2021,41.37067,-83.09799,0,FM,,,,70.82117397
,,,,,,,,,,,
7,28,2021,7/28/2021,41.36256848,-83.10277646,0,FM,,,,431.7279257
,,,,,,,,,,,
7,28,2021,7/28/2021,41.35575,-83.1037,0,FM,,,,451.8106967
,,,,,,,,,,,
7,29,2021,7/29/2021,41.39015879,-83.10250357,0,UM,,,,393.6937063
,,,,,,,,,,,
7,29,2021,7/29/2021,41.39064943,-83.10332829,0,UM,,,,464.7483559
,,,,,,,,,,,
7,29,2021,7/29/2021,41.3836021,-83.09774498,0,UM,,,,754.1750033
,,,,,,,,,,,
7,29,2021,7/29/2021,41.38479078,-83.09580291,0,UM,,,,111.0580237
,,,,,,,,,,,
8,2,2021,8/2/2021,41.39677,-83.10284,0,UM,,,,313.0908905
,,,,,,,,,,,
8,2,2021,8/2/2021,41.39145,-83.10645,0,UM,,,,365.4631679
,,,,,,,,,,,
8,2,2021,8/2/2021,41.39095,-83.10306,0,UM,,,,324.1432982
,,,,,,,,,,,
8,2,2021,8/2/2021,41.39135575,-83.08733237,0,UM,,,,401.9754627
,,,,,,,,,,,
8,2,2021,8/2/2021,41.38885,-83.08594,0,UM,,,,531.6431965
,,,,,,,,,,,
8,2,2021,8/2/2021,41.38663,-83.09365,0,UM,,,,568.2959836
,,,,,,,,,,,
8,2,2021,8/2/2021,41.37831,-83.095,0,FM,,,,418.7516158
,,,,,,,,,,,
8,2,2021,8/2/2021,41.37112668,-83.09656796,1,FM,,,,356.9510366
,,,,,,,,,,,
8,2,2021,8/2/2021,41.3596958,-83.10086344,0,FM,,,,343.9337694
,,,,,,,,,,,
8,2,2021,8/2/2021,41.44321404,-83.02921133,0,M,,,,316.2786266
,,,,,,,,,,,
8,3,2021,8/3/2021,41.35733,-83.101,0,FM,,,,307.4755558
,,,,,,,,,,,
8,3,2021,8/3/2021,41.4403,-82.99885,0,M,,,,286.9584807
,,,,,,,,,,,
8,3,2021,8/3/2021,41.44811,-83.01428,0,M,,,,524.5566488
,,,,,,,,,,,
8,3,2021,8/3/2021,41.44647825,-83.03183136,0,M,,,,474.2532005
,,,,,,,,,,,
8,3,2021,8/3/2021,41.42,-83.05004,0,M,,,,555.4707208
,,,,,,,,,,,
8,3,2021,8/3/2021,41.41893166,-83.07061238,0,LM,,,,210.8550029
,,,,,,,,,,,
8,3,2021,8/3/2021,41.41841113,-83.07446433,0,LM,,,,185.2423278
,,,,,,,,,,,
8,3,2021,8/3/2021,41.42033553,-83.07744912,0,LM,,,,255.5953275
,,,,,,,,,,,
8,4,2021,8/4/2021,41.41740425,-83.0858634,0,LM,,,,327.4587444
,,,,,,,,,,,
8,4,2021,8/4/2021,41.40192351,-83.0843644,0,LM,,,,1090.819163
,,,,,,,,,,,
8,4,2021,8/4/2021,41.40251976,-83.09379039,0,UM,,,,239.390215
,,,,,,,,,,,
8,4,2021,8/4/2021,41.40154994,-83.09692424,0,UM,,,,374.8486314
,,,,,,,,,,,
8,4,2021,8/4/2021,41.393451,-83.09690482,0,UM,,,,354.9036035
,,,,,,,,,,,
8,4,2021,8/4/2021,41.38502,-83.08785,0,UM,,,,473.5712444
,,,,,,,,,,,
8,4,2021,8/4/2021,41.38915016,-83.08522344,0,UM,,,,365.3478
,,,,,,,,,,,
8,4,2021,8/4/2021,41.38649,-83.09345,0,UM,,,,488.197241
,,,,,,,,,,,
8,4,2021,8/4/2021,41.37867,-83.09648,0,FM,,,,483.5061609
,,,,,,,,,,,
8,4,2021,8/4/2021,41.4417,-83.03346,0,M,,,,
,,,,,,,,,,,
8,4,2021,8/4/2021,41.43001,-83.06112,0,LM,,,,356.6382011
,,,,,,,,,,,
8,9,2021,8/9/2021,41.40226977,-83.08313041,0,LM,,,,381.6422669
,,,,,,,,,,,
8,9,2021,8/9/2021,41.39671996,-83.10290483,0,UM,,,,452.9143885
,,,,,,,,,,,
8,9,2021,8/9/2021,41.38203907,-83.09635506,0,UM,,,,446.4506857
,,,,,,,,,,,
8,9,2021,8/9/2021,41.38584567,-83.09526654,0,UM,,,,398.4455866
,,,,,,,,,,,
8,9,2021,8/9/2021,41.36559893,-83.10651689,0,FM,,,,457.5805198
,,,,,,,,,,,
8,9,2021,8/9/2021,41.36003651,-83.09932693,0,FM,,,,353.9358227
,,,,,,,,,,,
8,10,2021,8/10/2021,41.40257813,-83.09152912,0,UM,,,,301.5700067
,,,,,,,,,,,
8,10,2021,8/10/2021,41.40194122,-83.09574614,0,UM,,,,138.5657329
,,,,,,,,,,,
8,10,2021,8/10/2021,41.39268861,-83.10713518,0,UM,,,,355.0907201
,,,,,,,,,,,
8,10,2021,8/10/2021,41.38938827,-83.10446427,0,UM,,,,369.7442376
,,,,,,,,,,,
8,10,2021,8/10/2021,41.42793719,-83.06084748,0,LM,,,,565.120609
,,,,,,,,,,,
8,16,2021,8/16/2021,41.35509603,-83.10599494,0,FM,,,,431.6656012
,,,,,,,,,,,
8,16,2021,8/16/2021,41.59151,-83.60131,0,UM,,,,
,,,,,,,,,,,
8,16,2021,8/16/2021,41.58376,-83.60676,0,UM,,,,
,,,,,,,,,,,
8,16,2021,8/16/2021,41.56734,-83.63,0,FM,,,,
,,,,,,,,,,,
8,16,2021,8/16/2021,41.37242284,-83.09539974,0,FM,,,,418.7956076
,,,,,,,,,,,
8,17,2021,8/17/2021,41.4294307,-83.05925131,0,LM,,,,247.6698369
,,,,,,,,,,,
8,17,2021,8/17/2021,41.41994036,-83.07270254,0,LM,,,,288.2723243
,,,,,,,,,,,
8,17,2021,8/17/2021,41.42845289,-83.06049155,0,LM,,,,389.8025063
,,,,,,,,,,,
8,17,2021,8/17/2021,41.42035714,-83.07760432,0,LM,,,,261.6823932
,,,,,,,,,,,
8,17,2021,8/17/2021,41.41743499,-83.08589157,0,LM,,,,1138.116302
,,,,,,,,,,,
8,17,2021,8/17/2021,41.41420784,-83.0858066,0,LM,,,,829.9327379
,,,,,,,,,,,
8,17,2021,8/17/2021,41.427,-83.05537,0,LM,,,,191.8236352
,,,,,,,,,,,
8,17,2021,8/17/2021,41.42236,-83.06917,0,LM,,,,222.0695395
,,,,,,,,,,,
8,18,2021,8/18/2021,41.38363377,-83.09769207,0,UM,,,,199.7982048
,,,,,,,,,,,
8,18,2021,8/18/2021,41.37281813,-83.0947726,0,FM,,,,385.570965
,,,,,,,,,,,
8,18,2021,8/18/2021,41.36475104,-83.10613055,0,FM,,,,440.1283941
,,,,,,,,,,,
8,19,2021,8/19/2021,41.39342326,-83.09993556,0,UM,,,,301.3795725
,,,,,,,,,,,
8,19,2021,8/19/2021,41.38951287,-83.10412003,0,UM,,,,421.2802507
,,,,,,,,,,,
8,19,2021,8/19/2021,41.3891716,-83.0852314,0,UM,,,,315.9854416
,,,,,,,,,,,
8,23,2021,8/23/2021,41.41754453,-83.0857916,0,LM,,,,362.9652379
,,,,,,,,,,,
8,23,2021,8/23/2021,41.40464797,-83.0814063,0,LM,,,,462.6800132
,,,,,,,,,,,
8,23,2021,8/23/2021,41.39085575,-83.10666551,0,UM,,,,227.3593966
,,,,,,,,,,,
8,23,2021,8/23/2021,41.39280376,-83.10712442,0,UM,,,,238.5219681
,,,,,,,,,,,
8,23,2021,8/23/2021,41.39051418,-83.10352943,0,UM,,,,118.4499053
,,,,,,,,,,,
8,23,2021,8/23/2021,41.39292762,-83.09046156,0,UM,,,,261.9984227
,,,,,,,,,,,
8,23,2021,8/23/2021,41.38739861,-83.0849249,0,UM,,,,419.5154745
,,,,,,,,,,,
8,23,2021,8/23/2021,41.38634992,-83.09449515,0,UM,,,,315.9033243
,,,,,,,,,,,
8,23,2021,8/23/2021,41.37363665,-83.09477744,0,FM,,,,350.5942561
,,,,,,,,,,,
8,23,2021,8/23/2021,41.37943965,-83.09518598,0,FM,,,,245.9666732
,,,,,,,,,,,
8,24,2021,8/24/2021,41.41154153,-83.08059814,0,LM,,,,427.5763394
,,,,,,,,,,,
8,24,2021,8/24/2021,41.40278416,-83.08562055,0,LM,,,,412.0763742
,,,,,,,,,,,
8,24,2021,8/24/2021,41.39686592,-83.1030256,0,UM,,,,423.678534
,,,,,,,,,,,
8,24,2021,8/24/2021,41.39296,-83.10614,0,UM,,,,665.7517129
,,,,,,,,,,,
8,24,2021,8/24/2021,41.39338055,-83.10021043,0,UM,,,,387.4219586
,,,,,,,,,,,
8,24,2021,8/24/2021,41.3876,-83.08572,0,UM,,,,518.2698064
,,,,,,,,,,,
8,24,2021,8/24/2021,41.38390654,-83.09649926,0,UM,,,,283.7209592
,,,,,,,,,,,
8,24,2021,8/24/2021,41.37412125,-83.09574359,0,FM,,,,338.783131
,,,,,,,,,,,
8,24,2021,8/24/2021,41.3733337,-83.09473758,0,FM,,,,226.2575117
,,,,,,,,,,,
8,24,2021,8/24/2021,41.3794,-83.09513,0,FM,,,,459.5653755
,,,,,,,,,,,
8,24,2021,8/24/2021,41.36047448,-83.100456,0,FM,,,,214.2039911
,,,,,,,,,,,
8,25,2021,8/25/2021,41.41618,-83.08641,0,LM,,,,579.4253776
,,,,,,,,,,,
8,25,2021,8/25/2021,41.40481113,-83.07907795,0,LM,,,,338.3454678
,,,,,,,,,,,
8,25,2021,8/25/2021,41.3929,-83.10713,0,UM,,,,232.8774264
,,,,,,,,,,,
8,25,2021,8/25/2021,41.39121,-83.10301,0,UM,,,,329.5545208
,,,,,,,,,,,
8,26,2021,8/26/2021,41.41789286,-83.08544797,0,LM,,,,388.5293051
,,,,,,,,,,,
8,26,2021,8/26/2021,41.41745536,-83.08592208,0,LM,,,,241.7432051
,,,,,,,,,,,
8,26,2021,8/26/2021,41.40882777,-83.07868468,0,LM,,,,453.3401707
,,,,,,,,,,,
8,26,2021,8/26/2021,41.39408752,-83.10733669,0,UM,,,,193.9006705
,,,,,,,,,,,
8,26,2021,8/26/2021,41.39342358,-83.09985328,0,UM,,,,401.2427771
,,,,,,,,,,,
8,26,2021,8/26/2021,41.38673,-83.08574,0,UM,,,,486.7068956
,,,,,,,,,,,
8,26,2021,8/26/2021,41.38101233,-83.0957602,0,UM,,,,366.0343982
,,,,,,,,,,,
8,26,2021,8/26/2021,41.38655,-83.0936184,0,UM,,,,532.2936508
,,,,,,,,,,,
8,26,2021,8/26/2021,41.37942,-83.09503,0,FM,,,,532.6554717
,,,,,,,,,,,
8,26,2021,8/26/2021,41.36961862,-83.10228638,0,FM,,,,279.6105593
,,,,,,,,,,,
8,26,2021,8/26/2021,41.36159102,-83.1001965,0,FM,,,,220.5647159
,,,,,,,,,,,
8,30,2021,8/30/2021,41.415351,-83.08643762,0,LM,,,,453.2030938
,,,,,,,,,,,
8,30,2021,8/30/2021,41.40571849,-83.07919439,0,LM,,,,523.5078361
,,,,,,,,,,,
8,30,2021,8/30/2021,41.4026624,-83.08762444,0,LM,,,,418.1170235
,,,,,,,,,,,
8,30,2021,8/30/2021,41.39664582,-83.10296076,0,UM,,,,392.5240835
,,,,,,,,,,,
8,30,2021,8/30/2021,41.39295585,-83.10073594,0,UM,,,,282.8096806
,,,,,,,,,,,
8,30,2021,8/30/2021,41.38973445,-83.10394116,0,UM,,,,483.0014443
,,,,,,,,,,,
8,30,2021,8/30/2021,41.38354597,-83.09767372,0,UM,,,,206.707018
,,,,,,,,,,,
8,31,2021,8/31/2021,41.42935667,-83.05909553,0,LM,,,,403.8252192
,,,,,,,,,,,
8,31,2021,8/31/2021,41.42238951,-83.06901274,0,LM,,,,291.4123937
,,,,,,,,,,,
8,31,2021,8/31/2021,41.39408514,-83.10780867,0,UM,,,,717.5165838
,,,,,,,,,,,
8,31,2021,8/31/2021,41.39250049,-83.1061343,0,UM,,,,273.7644769
,,,,,,,,,,,
8,31,2021,8/31/2021,41.39409181,-83.10726907,0,UM,,,,159.8067896
,,,,,,,,,,,
8,31,2021,8/31/2021,41.39342069,-83.10000289,0,UM,,,,304.165643
,,,,,,,,,,,
8,31,2021,8/31/2021,41.38572434,-83.08602978,0,UM,,,,404.3949732
,,,,,,,,,,,
8,31,2021,8/31/2021,41.38389133,-83.09643258,0,UM,,,,434.3975019
,,,,,,,,,,,
8,31,2021,8/31/2021,41.37105585,-83.0965997,0,FM,,,,253.0803555
,,,,,,,,,,,
8,31,2021,8/31/2021,41.36101304,-83.10071681,0,FM,,,,342.1246818
,,,,,,,,,,,
9,1,2021,9/1/2021,41.41746159,-83.08578634,0,LM,,,,1581.867264
,,,,,,,,,,,
9,1,2021,9/1/2021,41.3867,-83.09012,0,UM,,,,124.0309197
,,,,,,,,,,,
9,1,2021,9/1/2021,41.636969,-83.10012,0,FM,,,,
,,,,,,,,,,,
9,1,2021,9/1/2021,41.41880222,-83.0708976,3,LM,,,,381.3964308
,,,,,,,,,,,
9,1,2021,9/1/2021,41.41807394,-83.07190723,0,LM,,,,
,,,,,,,,,,,
9,1,2021,9/1/2021,41.41264057,-83.08330484,0,LM,,,,
,,,,,,,,,,,
9,1,2021,9/1/2021,41.42286793,-83.06924809,0,LM,,,,
,,,,,,,,,,,
9,2,2021,9/2/2021,41.4175531,-83.08532709,0,LM,,,,
,,,,,,,,,,,
9,2,2021,9/2/2021,41.39501905,-83.1090747,0,UM,,,,174.8674874
,,,,,,,,,,,
9,2,2021,9/2/2021,41.39202161,-83.08819504,0,UM,,,,411.4270169
,,,,,,,,,,,
9,2,2021,9/2/2021,41.36254636,-83.10275357,0,FM,,,,448.3806142
,,,,,,,,,,,
9,2,2021,9/2/2021,41.43357493,-83.0301192,2,M,,,,777.1015438
,,,,,,,,,,,
9,2,2021,9/2/2021,41.43478152,-83.02912268,0,M,,,,234.6242134
,,,,,,,,,,,
9,2,2021,9/2/2021,41.43847625,-83.03151954,2,M,,,,1122.64664
,,,,,,,,,,,
9,2,2021,9/2/2021,41.41879847,-83.07093167,1,LM,,,,317.8727506
,,,,,,,,,,,
9,2,2021,9/2/2021,41.41725155,-83.07121292,1,LM,,,,490.2540167
,,,,,,,,,,,
9,7,2021,9/7/2021,41.39174,-83.10598,0,UM,,,,
,,,,,,,,,,,
9,7,2021,9/7/2021,41.38354,-83.09776,0,UM,,,,744.8093882
,,,,,,,,,,,
9,7,2021,9/7/2021,41.37859,-83.09487,0,FM,,,,649.608046
,,,,,,,,,,,
9,8,2021,9/8/2021,41.39016861,-83.10371232,0,UM,,,,381.138762
,,,,,,,,,,,
9,8,2021,9/8/2021,41.39348,-83.09576,1,UM,,,,291.5772489
,,,,,,,,,,,
9,8,2021,9/8/2021,41.38580913,-83.08949273,0,UM,,,,85.07350893
,,,,,,,,,,,
9,8,2021,9/8/2021,41.39079,-83.08779,0,UM,,,,91.17042893
,,,,,,,,,,,
9,8,2021,9/8/2021,41.38748175,-83.08491603,0,UM,,,,133.9020804
,,,,,,,,,,,
9,8,2021,9/8/2021,41.38324,-83.09776,0,UM,,,,439.0350159
,,,,,,,,,,,
9,8,2021,9/8/2021,41.35464185,-83.10449978,0,FM,,,,559.5318346
,,,,,,,,,,,
9,9,2021,9/9/2021,41.41961318,-83.08603828,0,LM,,,,
,,,,,,,,,,,
9,9,2021,9/9/2021,41.42032,-83.07605,0,LM,,,,342.2208996
,,,,,,,,,,,
9,9,2021,9/9/2021,41.41199,-83.08159,0,LM,,,,346.9098516
,,,,,,,,,,,
9,9,2021,9/9/2021,41.39368479,-83.11132825,0,UM,,,,112.7001558
,,,,,,,,,,,
9,9,2021,9/9/2021,41.41692,-83.0728,0,LM,,,,161.3330763
,,,,,,,,,,,
9,9,2021,9/9/2021,41.42044122,-83.06916259,0,LM,,,,
,,,,,,,,,,,
9,10,2021,9/10/2021,41.44718,-83.0117324,0,M,,,,393.6422134
,,,,,,,,,,,
9,10,2021,9/10/2021,41.41501769,-83.08629163,0,LM,,,,421.2237538
,,,,,,,,,,,
9,10,2021,9/10/2021,41.40356576,-83.08092146,0,LM,,,,365.3275515
,,,,,,,,,,,
9,10,2021,9/10/2021,41.39323129,-83.09401375,0,UM,,,,396.6209709
,,,,,,,,,,,
9,10,2021,9/10/2021,41.43366989,-83.02991408,0,M,,,,109.9836303
,,,,,,,,,,,
9,10,2021,9/10/2021,41.43772,-83.04160988,0,M,,,,316.3655763
,,,,,,,,,,,
9,10,2021,9/10/2021,41.44027634,-83.03529182,0,M,,,,
,,,,,,,,,,,
9,10,2021,9/10/2021,41.43065758,-83.04660406,0,M,,,,111.8042362
,,,,,,,,,,,
9,10,2021,9/10/2021,41.43427,-83.04225,0,M,,,,625.8867596
,,,,,,,,,,,
9,15,2021,9/15/2021,41.38540241,-83.09449828,0,UM,,,,180.0243208
,,,,,,,,,,,
9,20,2021,9/20/2021,41.39023102,-83.10248867,0,UM,,,,
,,,,,,,,,,,
9,20,2021,9/20/2021,41.44110231,-83.03425766,0,M,,,,178.7644226
,,,,,,,,,,,
9,20,2021,9/20/2021,41.43044763,-83.05912287,0,LM,,,,205.6133547
,,,,,,,,,,,
9,20,2021,9/20/2021,41.4277972,-83.05747562,0,LM,,,,331.3461849
,,,,,,,,,,,
9,20,2021,9/20/2021,41.42722269,-83.06097593,0,LM,,,,409.6837902
,,,,,,,,,,,
9,21,2021,9/21/2021,41.43882,-83.03125,0,M,,,,820.9165161
,,,,,,,,,,,
9,21,2021,9/21/2021,41.41852443,-83.07123671,0,LM,,,,397.5518919
,,,,,,,,,,,
9,21,2021,9/21/2021,41.41678,-83.07186,0,LM,,,,391.694314
,,,,,,,,,,,
9,27,2021,9/27/2021,41.41136433,-83.08007477,0,LM,,,,461.8828942
,,,,,,,,,,,
9,27,2021,9/27/2021,41.39048262,-83.10352218,0,UM,,,,413.4922436
,,,,,,,,,,,
9,27,2021,9/27/2021,41.3819791,-83.09692489,0,UM,,,,405.2134858
,,,,,,,,,,,
9,27,2021,9/27/2021,41.38552148,-83.09465589,0,UM,,,,386.3904833
,,,,,,,,,,,
9,27,2021,9/27/2021,41.37884984,-83.09500253,0,FM,,,,440.0285236
,,,,,,,,,,,
9,28,2021,9/28/2021,41.40360864,-83.08077103,0,LM,,,,443.4782232
,,,,,,,,,,,
9,28,2021,9/28/2021,41.40604729,-83.07979657,0,LM,,,,481.2303202
,,,,,,,,,,,
9,28,2021,9/28/2021,41.39949368,-83.0995844,0,UM,,,,505.7158586
,,,,,,,,,,,
9,28,2021,9/28/2021,41.39205872,-83.1061262,1,UM,,,,276.6197731
,,,,,,,,,,,
9,28,2021,9/28/2021,41.39386146,-83.09915867,0,UM,,,,410.430739
,,,,,,,,,,,
9,28,2021,9/28/2021,41.3877119,-83.0856915,0,UM,,,,500.69588
,,,,,,,,,,,
9,28,2021,9/28/2021,41.37375767,-83.09480864,0,FM,,,,427.2635563
,,,,,,,,,,,
9,28,2021,9/28/2021,41.41982243,-83.07427414,0,LM,,,,354.3406752
,,,,,,,,,,,
9,29,2021,9/29/2021,41.41632,-83.08631,0,LM,,,,453.2030938
,,,,,,,,,,,
9,29,2021,9/29/2021,41.40598,-83.07985,0,LM,,,,317.7282231
,,,,,,,,,,,
9,29,2021,9/29/2021,41.39068,-83.1035,0,UM,,,,732.3569311
,,,,,,,,,,,
9,29,2021,9/29/2021,41.38678464,-83.09024534,0,UM,,,,380.2703443
,,,,,,,,,,,
9,29,2021,9/29/2021,41.38571772,-83.09369311,0,UM,,,,373.2745068
,,,,,,,,,,,
9,29,2021,9/29/2021,41.37076656,-83.09780937,0,FM,,,,369.6389638
,,,,,,,,,,,
